ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Tenure_Days,TotalSpend,Education_Level,Income_log,TotalSpend_log,Cluster,Segment_Name
2262,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,49,307,311,4,10.717612659648976,5.7430031878094825,1,Premium Customers
1131,1967,PhD,Single,52569.0,0,1,2014-04-05,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,3,11,0,47,85,95,5,10.869900893813494,4.564348191467836,1,Premium Customers
1041,1973,PhD,Single,48432.0,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,3,11,1,41,619,424,5,10.787936678554125,6.052089168924417,3,High-Value Loyalists
24,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,54,134,47,4,9.74946186489702,3.871201010907891,1,Premium Customers
3409,1984,Graduation,Single,36108.0,1,0,2013-10-15,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,3,11,0,30,257,339,3,10.494297420728252,5.8289456176102075,0,Budget Shoppers
7022,1971,Graduation,Married,76445.0,1,0,2012-09-28,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,3,11,0,43,639,1410,3,11.244339888209435,7.252053951852814,2,Family Focused
7943,1975,PhD,Married,36663.0,1,0,2014-04-25,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,3,11,0,39,65,35,5,10.50955062618896,3.58351893845611,0,Budget Shoppers
5272,1965,Master,Married,53843.0,0,1,2013-06-27,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,3,11,0,49,367,562,4,10.893846255763984,6.333279628139691,3,High-Value Loyalists
5453,1956,Master,Married,90226.0,0,0,2012-09-26,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,3,11,0,58,641,2352,4,11.410083996070519,7.763446388727362,2,Family Focused
2565,1955,Master,Divorced,70638.0,0,0,2013-06-01,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,3,11,0,59,393,1334,4,11.16533767889225,7.19668657083435,2,Family Focused
800,1960,Graduation,Together,44512.0,1,1,2013-08-30,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,54,303,32,3,10.703536560322721,3.4965075614664802,1,Premium Customers
11092,1961,Graduation,Married,27116.0,1,1,2014-03-02,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,119,41,3,10.20791611646652,3.7376696182833684,1,Premium Customers
5062,1963,PhD,Married,54072.0,1,1,2013-07-27,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,3,11,0,51,337,39,5,10.89809026446922,3.6888794541139363,1,Premium Customers
8969,1977,Graduation,Married,71855.0,0,1,2013-01-16,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,3,11,0,37,529,1141,3,11.18241939532752,7.040536390215956,3,High-Value Loyalists
4656,1990,2n Cycle,Single,51250.0,1,0,2013-03-30,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,3,11,0,24,456,710,2,10.844490409005417,6.566672429803241,3,High-Value Loyalists
4480,1973,Master,Married,60432.0,0,1,2014-03-09,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,3,11,0,41,112,401,4,11.00929059233982,5.996452088619021,3,High-Value Loyalists
9971,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0,50,79,506,5,11.090217550427058,6.2285110035911835,3,High-Value Loyalists
6729,1988,Graduation,Single,68655.0,0,0,2012-08-10,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0,26,688,1538,3,11.136863807231306,7.338888133838879,2,Family Focused
1773,1978,2n Cycle,Married,12393.0,0,0,2012-12-04,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,3,11,0,36,572,57,2,9.424967763522053,4.060443010546419,0,Budget Shoppers
9242,1990,Graduation,Single,64509.0,0,0,2013-08-17,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,3,11,1,24,316,1722,3,11.074575529526287,7.45182223652793,2,Family Focused
1764,1975,Graduation,Single,33955.0,1,0,2013-08-09,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,3,11,0,39,324,270,3,10.432820847857858,5.602118820879701,0,Budget Shoppers
6215,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,1,37,182,31,3,10.353097129628477,3.4657359027997265,1,Premium Customers
10099,1984,Graduation,Married,55434.0,1,0,2013-10-05,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,3,11,0,30,267,882,3,10.922966442206452,6.78332520060396,2,Family Focused
5423,1983,Graduation,Together,28359.0,1,0,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,31,245,16,3,10.252734980646064,2.833213344056216,0,Budget Shoppers
940,1987,Graduation,Single,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,3,11,0,27,42,311,3,10.9525769086256,5.7430031878094825,0,Budget Shoppers
3011,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,49,153,227,3,11.143888713475615,5.429345628954441,1,Premium Customers
3298,1956,Master,Married,52973.0,0,1,2012-11-08,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,3,11,0,58,598,1152,4,10.877556506129638,7.050122520269059,3,High-Value Loyalists
8286,1965,PhD,Together,51717.0,0,1,2013-08-20,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,3,11,0,49,313,122,5,10.853561162377853,4.812184355372417,1,Premium Customers
9668,1971,Graduation,Married,18793.0,1,0,2013-01-12,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,3,11,0,43,533,77,3,9.84129294894301,4.356708826689592,0,Budget Shoppers
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,3,11,0,32,642,1289,2,11.107435356549558,7.162397497355718,2,Family Focused
6097,1959,Graduation,Single,50664.0,1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,3,11,0,55,529,561,3,10.832990615882418,6.331501849893691,3,High-Value Loyalists
7019,1963,Graduation,Together,54414.0,1,1,2013-01-23,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,3,11,0,51,522,211,3,10.904395130130162,5.356586274672012,1,Premium Customers
7408,1952,PhD,Married,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,3,11,0,62,118,233,5,10.906872991261217,5.455321115357702,1,Premium Customers
8041,1971,PhD,Widow,47111.0,0,1,2012-09-08,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,3,11,0,43,659,1092,5,10.760283024624407,6.996681488176539,3,High-Value Loyalists
252,1963,PhD,Divorced,41003.0,0,0,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,3,11,0,51,469,601,5,10.621424901903293,6.400257445308821,2,Family Focused
9986,1982,Graduation,Together,19444.0,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,3,11,1,32,127,54,3,9.875345246589848,4.007333185232471,0,Budget Shoppers
3276,1976,2n Cycle,Together,36301.0,1,0,2013-10-25,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,3,11,0,38,247,78,2,10.499628115153923,4.3694478524670215,0,Budget Shoppers
3859,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,67,302,1095,5,11.199036300349274,6.999422467507961,2,Family Focused
3570,1969,PhD,Together,42731.0,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,3,11,0,45,251,244,5,10.662703333065778,5.501258210544727,0,Budget Shoppers
3783,1959,PhD,Married,52854.0,1,1,2014-03-24,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,3,11,0,55,97,116,5,10.875307594202763,4.762173934797756,1,Premium Customers
10207,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,36,375,15,3,10.033462628957874,2.772588722239781,0,Budget Shoppers
10906,1948,PhD,Together,46681.0,0,2,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,66,264,425,5,10.751113930384133,6.054439346269371,1,Premium Customers
3427,1955,PhD,Married,59821.0,0,1,2013-04-12,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,3,11,0,59,443,734,5,10.999128765259284,6.5998704992128365,3,High-Value Loyalists
5209,1954,Graduation,Divorced,50002.0,0,1,2013-06-17,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,3,11,0,60,377,638,3,10.819838282610355,6.459904454377535,3,High-Value Loyalists
10711,1945,Graduation,Married,69755.0,0,0,2013-10-02,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,3,11,0,69,270,894,3,11.15275871748935,6.796823718274855,2,Family Focused
10785,1969,Graduation,Married,44078.0,1,1,2014-06-19,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,3,11,0,45,10,41,3,10.693738757544056,3.7376696182833684,1,Premium Customers
2814,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,367,31,4,10.327479965258176,3.4657359027997265,0,Budget Shoppers
6866,1969,Master,Together,35924.0,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,3,11,0,45,98,34,4,10.489188710947225,3.5553480614894135,1,Premium Customers
1665,1964,PhD,Divorced,64140.0,0,2,2013-09-23,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,3,11,1,50,279,1750,5,11.068839064020526,7.467942332285852,3,High-Value Loyalists
6575,1981,Graduation,Together,56386.0,1,1,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,3,11,0,33,610,612,3,10.939993914463859,6.418364935936212,3,High-Value Loyalists
3829,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,35,201,29,1,10.11029844922944,3.4011973816621555,0,Budget Shoppers
3091,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,33,58,823,2,11.235523701926004,6.714170529909472,2,Family Focused
10141,1960,Master,Divorced,39228.0,0,0,2013-05-10,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,3,11,0,54,415,20,4,10.57717154818281,3.044522437723423,1,Premium Customers
5177,1974,Master,Married,58494.0,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,3,11,0,40,199,396,4,10.976696559481702,5.983936280687191,3,High-Value Loyalists
7005,1981,Graduation,Single,58684.0,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,3,11,0,33,13,813,3,10.979939436534224,6.70196036600254,3,High-Value Loyalists
6409,1967,Graduation,Divorced,57136.0,0,0,2013-05-18,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,3,11,1,47,407,1179,3,10.953207171781322,7.07326971745971,2,Family Focused
7485,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,64,53,138,5,10.94291584785079,4.9344739331306915,1,Premium Customers
8079,1982,Graduation,Married,22448.0,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,3,11,0,32,123,55,3,10.019001348748468,4.02535169073515,0,Budget Shoppers
8395,1961,Graduation,Single,82014.0,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,3,11,1,53,678,1511,3,11.314657436346586,7.321188556739478,2,Family Focused
10352,1963,Graduation,Widow,34213.0,1,1,2012-09-07,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,3,11,1,51,660,117,3,10.440390196012237,4.770684624465665,1,Premium Customers
4931,1977,Graduation,Together,157146.0,0,0,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,3,11,0,37,426,1730,3,11.964936952002136,7.456454555176209,2,Family Focused
13,1947,PhD,Widow,25358.0,0,1,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,3,11,0,67,342,32,5,10.140888975597038,3.4965075614664802,1,Premium Customers
1834,1978,Master,Single,35544.0,1,0,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,3,11,0,36,113,67,4,10.478554778363584,4.219507705176107,0,Budget Shoppers
2285,1954,Master,Together,36634.0,0,1,2013-05-28,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,3,11,0,60,397,335,4,10.508759346594065,5.817111159963204,1,Premium Customers
2295,1954,PhD,Married,62670.0,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,3,11,0,60,147,825,5,11.04565409968947,6.716594773520978,3,High-Value Loyalists
1378,1972,2n Cycle,Together,50334.0,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,3,11,0,42,340,694,2,10.826455939163523,6.543911845564792,3,High-Value Loyalists
2781,1981,Graduation,Single,72066.0,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,3,11,1,33,6,1792,3,11.18535152085534,7.491645473605133,2,Family Focused
1165,1958,PhD,Single,50729.0,1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,3,11,0,56,423,496,5,10.834272730560736,6.208590026096629,3,High-Value Loyalists
1404,1968,Graduation,Together,34916.0,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,3,11,0,46,410,231,3,10.460729095610086,5.44673737166631,0,Budget Shoppers
6457,1976,Graduation,Divorced,64892.0,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,38,31,902,3,11.08049503863161,6.805722553416985,3,High-Value Loyalists
2639,1966,Graduation,Single,43602.0,1,1,2014-01-10,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,3,11,0,48,170,68,3,10.682881234309459,4.23410650459726,1,Premium Customers
8299,1989,PhD,Single,33996.0,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,25,291,71,5,10.434027564411219,4.276666119016055,0,Budget Shoppers
6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,29,375,76,2,10.632822003857786,4.343805421853684,0,Budget Shoppers
6912,1967,PhD,Married,63246.0,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,3,11,0,47,313,772,5,11.05480297463485,6.650279048587422,3,High-Value Loyalists
7327,1959,PhD,Married,36732.0,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,55,182,47,5,10.511430812581505,3.871201010907891,1,Premium Customers
5299,1970,PhD,Married,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,44,222,1586,5,11.14309290949077,7.369600720526409,2,Family Focused
4127,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,47,492,1529,5,11.261472455658843,7.333023014386481,2,Family Focused
8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,29,334,265,5,10.543497634682945,5.583496308781699,0,Budget Shoppers
1964,1951,Graduation,Together,86610.0,0,0,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,63,297,1603,3,11.369182107269289,7.38025578842646,2,Family Focused
3690,1986,Master,Married,80141.0,0,0,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,28,534,2091,4,11.29155534020516,7.645875825184813,2,Family Focused
3433,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,59,391,981,2,11.193215945679688,6.889591308354466,2,Family Focused
3389,1970,Graduation,Married,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,44,584,1533,3,11.142108130045209,7.335633981927201,2,Family Focused
4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,23,578,82,2,9.913140809564267,4.418840607796598,0,Budget Shoppers
1170,1975,Graduation,Married,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,39,461,244,3,10.224628578731574,5.501258210544727,0,Budget Shoppers
6347,1979,Basic,Single,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,35,367,36,1,9.671744632408455,3.6109179126442243,0,Budget Shoppers
4065,1976,PhD,Married,49544.0,1,0,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,38,502,404,5,10.810636626493,6.003887067106539,0,Budget Shoppers
8230,1980,Graduation,Married,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,34,157,71,3,10.411178267606632,4.276666119016055,0,Budget Shoppers
1215,1978,Graduation,Together,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,36,264,1572,3,11.162530758988646,7.360739903058278,2,Family Focused
5939,1971,Graduation,Together,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,43,163,122,3,10.551454296015532,4.812184355372417,1,Premium Customers
2156,1955,PhD,Married,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,59,603,41,5,10.023712049842496,3.7376696182833684,1,Premium Customers
7788,1983,PhD,Married,23536.0,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,31,25,10,5,10.066328930041957,2.3978952727983707,0,Budget Shoppers
10323,1952,Graduation,Married,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,62,247,304,3,10.807989063835306,5.720311776607412,1,Premium Customers
7947,1969,Graduation,Married,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,45,96,37,3,10.650933506503453,3.6375861597263857,1,Premium Customers
1891,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,34,690,1754,4,11.274541364239735,7.470224135899966,2,Family Focused
2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,46,341,815,3,10.942615194369345,6.704414354964107,3,High-Value Loyalists
9256,1971,Graduation,Single,58350.0,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,43,541,1001,3,10.974231775528432,6.90975328164481,3,High-Value Loyalists
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,25,345,1157,3,11.304892176460372,7.05444965813294,2,Family Focused
7397,1951,Graduation,Single,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,63,345,688,3,10.801430997592224,6.535241271013659,3,High-Value Loyalists
6349,1987,Master,Divorced,61787.0,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,27,358,1319,4,11.031464449834141,7.1853870155804165,2,Family Focused
10790,1985,PhD,Married,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,29,495,21,5,9.807527161390217,3.091042453358316,0,Budget Shoppers
10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,33,671,31,2,10.099753105042092,3.4657359027997265,0,Budget Shoppers
2431,1990,Graduation,Married,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,24,545,67,3,9.810439811486056,4.219507705176107,0,Budget Shoppers
550,1952,Graduation,Divorced,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,62,402,708,3,11.040294387002207,6.5638555265321274,2,Family Focused
1890,1971,2n Cycle,Together,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,43,648,25,2,10.646234093587358,3.258096538021482,1,Premium Customers
10742,1983,PhD,Married,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,31,487,746,5,11.36883567094082,6.616065185132817,2,Family Focused
10356,1957,PhD,Divorced,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,57,645,32,5,10.631953613220428,3.4965075614664802,1,Premium Customers
4676,1951,Master,Widow,73705.0,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,63,116,1695,4,11.20783948598991,7.4360278163518485,2,Family Focused
8852,1976,Graduation,Married,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,38,667,1080,3,11.019694149605188,6.985641817639208,3,High-Value Loyalists
3565,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,59,91,72,4,10.557191995297144,4.290459441148391,1,Premium Customers
5294,1989,Graduation,Single,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,25,221,57,3,9.817875196460205,4.060443010546419,0,Budget Shoppers
1958,1973,PhD,Together,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,41,100,660,5,10.915324799921489,6.493753839851686,3,High-Value Loyalists
7349,1973,Basic,Together,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,41,635,103,1,9.182249491809657,4.6443908991413725,0,Budget Shoppers
8799,1984,PhD,Married,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,30,279,153,5,10.549962324897642,5.0369526024136295,0,Budget Shoppers
1351,1956,Master,Together,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,58,647,1220,4,10.97946219904839,7.107425474110705,3,High-Value Loyalists
1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,49,682,279,3,10.861265657517102,5.634789603169249,1,Premium Customers
7732,1978,Graduation,Married,64813.0,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,36,178,745,3,11.079276908387776,6.61472560020376,2,Family Focused
8070,1973,PhD,Married,54222.0,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,41,120,264,5,10.900860451658483,5.579729825986222,1,Premium Customers
477,1986,Graduation,Married,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,28,12,2157,3,11.332757587343485,7.67693714581808,2,Family Focused
7832,1959,Master,Married,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,55,305,1526,4,11.258304146378245,7.3310603052186325,2,Family Focused
2202,1978,Graduation,Together,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,36,446,69,3,10.625100705406744,4.248495242049359,1,Premium Customers
7396,1966,Graduation,Married,80398.0,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,48,596,1597,3,11.294757017278762,7.37650812632622,2,Family Focused
4055,1992,Basic,Single,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,22,31,64,1,9.838789018597192,4.174387269895637,0,Budget Shoppers
10340,1984,Graduation,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,30,593,497,3,10.468716130681411,6.210600077024653,0,Budget Shoppers
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,58,405,1067,3,11.005942448921688,6.97354301952014,3,High-Value Loyalists
7629,1977,Graduation,Married,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,37,52,31,3,10.00374004442522,3.4657359027997265,1,Premium Customers
10640,1974,Graduation,Together,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,40,297,211,3,10.700837078333384,5.356586274672012,1,Premium Customers
3498,1976,PhD,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,38,581,877,5,10.922786034484512,6.777646593635117,3,High-Value Loyalists
6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,35,532,11,3,9.780698256443507,2.4849066497880004,0,Budget Shoppers
1172,1983,PhD,Married,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,31,424,2034,5,11.434877433273858,7.618251097876695,2,Family Focused
